p3_,p2_,p1_,p0_,g3_,g2_,g1_,g0_,cin,p_,g_,cnz,cny,cnx,simulated_leakage,estimated_leakage,% Err
0.0,1.1,0.0,0.0,1.1,0.0,0.0,0.0,0.0,1.099989,7.078162e-06,1.099995,1.099995,1.099995,7.088218e-08,7.089357411279998e-08,0.016074721178118756
0.0,1.1,0.0,0.0,1.1,0.0,0.0,0.0,1.1,1.099989,7.078162e-06,1.099995,1.099995,1.099995,6.387522e-08,6.388569327719998e-08,0.016396463605107672
0.0,1.1,0.0,0.0,1.1,0.0,0.0,1.1,0.0,1.099989,7.078162e-06,1.099995,1.099995,3.635961e-06,7.450151e-08,7.452196230699999e-08,0.02745220466000292
0.0,1.1,0.0,0.0,1.1,0.0,0.0,1.1,1.1,1.099989,7.078162e-06,1.099995,1.099995,1.099995,6.832572e-08,6.835093932259998e-08,0.036910438119024405
0.0,1.1,0.0,0.0,1.1,0.0,1.1,0.0,0.0,1.099989,7.078162e-06,1.099995,1.099995,1.099995,8.513719e-08,8.51540610644e-08,0.019816327506223433
0.0,1.1,0.0,0.0,1.1,0.0,1.1,0.0,1.1,1.099989,7.078162e-06,1.099995,1.099995,1.099995,7.813023e-08,7.814618022879999e-08,0.020414926207170603
0.0,1.1,0.0,0.0,1.1,0.0,1.1,1.1,0.0,1.099989,7.078162e-06,1.099995,3.635961e-06,3.635961e-06,8.760537e-08,8.76290273144e-08,0.027004411259259436
0.0,1.1,0.0,0.0,1.1,0.0,1.1,1.1,1.1,1.099989,7.078162e-06,1.099995,1.099995,1.099995,8.197657e-08,8.20065959362e-08,0.03662746099282432
0.0,1.1,0.0,0.0,1.1,1.1,0.0,0.0,0.0,1.099989,1.099989,3.635961e-06,1.099995,1.099995,7.720681e-08,7.722478579779997e-08,0.023282658356139383
0.0,1.1,0.0,0.0,1.1,1.1,0.0,0.0,1.1,1.099989,1.099989,3.635961e-06,1.099995,1.099995,7.019985e-08,7.021690496219998e-08,0.02429486986079118
0.0,1.1,0.0,0.0,1.1,1.1,0.0,1.1,0.0,1.099989,1.099989,3.635961e-06,1.099995,3.635961e-06,8.082614e-08,8.085317399199998e-08,0.03344709026062695
0.0,1.1,0.0,0.0,1.1,1.1,0.0,1.1,1.1,1.099989,1.099989,3.635961e-06,1.099995,1.099995,7.465036e-08,7.468215100759998e-08,0.04258654291817142
0.0,1.1,0.0,0.0,1.1,1.1,1.1,0.0,0.0,1.099989,1.099989,3.635961e-06,1.099995,1.099995,8.964935e-08,8.967078173540001e-08,0.02390618046869556
0.0,1.1,0.0,0.0,1.1,1.1,1.1,0.0,1.1,1.099989,1.099989,3.635961e-06,1.099995,1.099995,8.264236e-08,8.266290089979999e-08,0.024855170883292733
0.0,1.1,0.0,0.0,1.1,1.1,1.1,1.1,0.0,1.099989,1.099999,3.635067e-06,3.635961e-06,3.635961e-06,8.395841e-08,8.398444520560001e-08,0.03100964584728766
0.0,1.1,0.0,0.0,1.1,1.1,1.1,1.1,1.1,1.099989,1.099999,3.635961e-06,1.099995,1.099995,8.16451e-08,8.167955283280002e-08,0.04219828599635711
0.0,1.1,0.0,1.1,0.0,0.0,0.0,0.0,0.0,1.099999,7.078162e-06,1.099995,1.099995,1.099995,7.030347e-08,7.031192055239996e-08,0.012020107115568609
0.0,1.1,0.0,1.1,0.0,0.0,0.0,0.0,1.1,1.099999,7.078162e-06,1.099995,1.099995,1.099995,6.329648e-08,6.330403971679996e-08,0.011943344716738675
0.0,1.1,0.0,1.1,0.0,0.0,0.0,1.1,0.0,1.099999,7.078162e-06,1.099995,1.099995,3.635067e-06,7.032278e-08,7.033450349619998e-08,0.016670979446473003
0.0,1.1,0.0,1.1,0.0,0.0,0.0,1.1,1.1,1.099999,7.078162e-06,1.099995,1.099995,3.635416e-06,6.538745e-08,6.540620314199996e-08,0.028680032636156875
0.0,1.1,0.0,1.1,0.0,0.0,1.1,0.0,0.0,1.099999,7.078162e-06,1.099995,1.099995,1.099995,8.455845e-08,8.457240750400001e-08,0.016506338514973375
0.0,1.1,0.0,1.1,0.0,0.0,1.1,0.0,1.1,1.099999,7.078162e-06,1.099995,1.099995,1.099995,7.755147e-08,7.756452666839999e-08,0.016836132699987988
0.0,1.1,0.0,1.1,0.0,0.0,1.1,1.1,0.0,1.099999,7.078162e-06,1.099995,3.635961e-06,3.635067e-06,7.950658e-08,7.951919916020002e-08,0.015871843814719976
0.0,1.1,0.0,1.1,0.0,0.0,1.1,1.1,1.1,1.099999,7.078162e-06,1.099995,3.635961e-06,3.635416e-06,7.696287e-08,7.69870433804e-08,0.031409146254552975
0.0,1.1,0.0,1.1,0.0,1.1,0.0,0.0,0.0,1.099999,7.078162e-06,3.635961e-06,1.099995,1.099995,7.726371e-08,7.728102452960003e-08,0.022409653380642755
0.0,1.1,0.0,1.1,0.0,1.1,0.0,0.0,1.1,1.099999,7.078162e-06,3.635961e-06,1.099995,1.099995,7.025674e-08,7.0273143694e-08,0.02334821399340772
0.0,1.1,0.0,1.1,0.0,1.1,0.0,1.1,0.0,1.099999,7.078162e-06,3.635961e-06,1.099995,3.635067e-06,7.728285e-08,7.730360747340002e-08,0.02685909409399364
0.0,1.1,0.0,1.1,0.0,1.1,0.0,1.1,1.1,1.099999,7.078162e-06,3.635961e-06,1.099995,3.635416e-06,7.234754e-08,7.237530711920001e-08,0.03838018431587638
0.0,1.1,0.0,1.1,0.0,1.1,1.1,0.0,0.0,1.099999,7.078162e-06,3.635961e-06,1.099995,1.099995,8.970622e-08,8.972702046720001e-08,0.023187318783484453
0.0,1.1,0.0,1.1,0.0,1.1,1.1,0.0,1.1,1.099999,7.078162e-06,3.635961e-06,1.099995,1.099995,8.269925e-08,8.271913963160002e-08,0.024050558620568693
0.0,1.1,0.0,1.1,0.0,1.1,1.1,1.1,0.0,1.099999,7.078162e-06,3.635067e-06,3.635961e-06,3.635067e-06,7.741872e-08,7.743390377459999e-08,0.019612536347784388
0.0,1.1,0.0,1.1,0.0,1.1,1.1,1.1,1.1,1.099999,7.078162e-06,3.635961e-06,3.635961e-06,3.635416e-06,7.819048e-08,7.821928700019998e-08,0.036842081286605405
0.0,1.1,0.0,1.1,1.1,0.0,0.0,0.0,0.0,1.099999,7.078162e-06,1.099995,1.099995,1.099995,7.377023e-08,7.37848841522e-08,0.01986458792387472
0.0,1.1,0.0,1.1,1.1,0.0,0.0,0.0,1.1,1.099999,7.078162e-06,1.099995,1.099995,1.099995,6.676327e-08,6.677700331659999e-08,0.020570167698483865
0.0,1.1,0.0,1.1,1.1,0.0,0.0,1.1,0.0,1.099999,7.078162e-06,1.099995,1.099995,3.635067e-06,7.378956e-08,7.380746709600001e-08,0.02426779072812167
0.0,1.1,0.0,1.1,1.1,0.0,0.0,1.1,1.1,1.099999,7.078162e-06,1.099995,1.099995,3.635416e-06,6.885424e-08,6.88791667418e-08,0.036202188565285176
0.0,1.1,0.0,1.1,1.1,0.0,1.1,0.0,0.0,1.099999,7.078162e-06,1.099995,1.099995,1.099995,8.802524e-08,8.804537110379998e-08,0.022869694873854755
0.0,1.1,0.0,1.1,1.1,0.0,1.1,0.0,1.1,1.099999,7.078162e-06,1.099995,1.099995,1.099995,8.101827e-08,8.10374902682e-08,0.023723375233756967
0.0,1.1,0.0,1.1,1.1,0.0,1.1,1.1,0.0,1.099999,7.078162e-06,1.099995,3.635961e-06,3.635067e-06,8.297335e-08,8.299216276000003e-08,0.022673255931013166
0.0,1.1,0.0,1.1,1.1,0.0,1.1,1.1,1.1,1.099999,7.078162e-06,1.099995,3.635961e-06,3.635416e-06,8.042965e-08,8.046000698020002e-08,0.037743518963485274
0.0,1.1,0.0,1.1,1.1,1.1,0.0,0.0,0.0,1.099999,1.099989,3.635961e-06,1.099995,1.099995,8.009488e-08,8.011609583720001e-08,0.026488381279805726
0.0,1.1,0.0,1.1,1.1,1.1,0.0,0.0,1.1,1.099999,1.099989,3.635961e-06,1.099995,1.099995,7.30879e-08,7.310821500159997e-08,0.027795300726905184
0.0,1.1,0.0,1.1,1.1,1.1,0.0,1.1,0.0,1.099999,1.099989,3.635961e-06,1.099995,3.635067e-06,8.011402e-08,8.013867878100002e-08,0.03077960761426158
0.0,1.1,0.0,1.1,1.1,1.1,0.0,1.1,1.1,1.099999,1.099989,3.635961e-06,1.099995,3.635416e-06,7.51787e-08,7.521037842679997e-08,0.04213750277668649
0.0,1.1,0.0,1.1,1.1,1.1,1.1,0.0,0.0,1.099999,1.099989,3.635961e-06,1.099995,1.099995,9.253739e-08,9.25620917748e-08,0.0266938313259016
0.0,1.1,0.0,1.1,1.1,1.1,1.1,0.0,1.1,1.099999,1.099989,3.635961e-06,1.099995,1.099995,8.553041e-08,8.55542109392e-08,0.02782745832738914
0.0,1.1,0.0,1.1,1.1,1.1,1.1,1.1,0.0,1.099999,1.099999,3.635067e-06,3.635961e-06,3.635067e-06,7.540625e-08,7.54252113078e-08,0.02514553873185998
0.0,1.1,0.0,1.1,1.1,1.1,1.1,1.1,1.1,1.099999,1.099999,3.635961e-06,3.635961e-06,3.635416e-06,7.617801e-08,7.62105945334e-08,0.04277419874841924
0.0,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.099999,7.078162e-06,1.099995,1.099995,1.099995,7.183175e-08,7.183814532139996e-08,0.008903195870858327
0.0,1.1,1.1,0.0,0.0,0.0,0.0,0.0,1.1,1.099999,7.078162e-06,1.099995,1.099995,1.099995,6.482478e-08,6.483026448579995e-08,0.008460477305065765
0.0,1.1,1.1,0.0,0.0,0.0,0.0,1.1,0.0,1.099999,7.078162e-06,1.099995,1.099995,3.635961e-06,7.545107e-08,7.546653351559998e-08,0.020494759848975145
0.0,1.1,1.1,0.0,0.0,0.0,0.0,1.1,1.1,1.099999,7.078162e-06,1.099995,1.099995,1.099995,6.927529e-08,6.929551053119995e-08,0.02918866337471509
0.0,1.1,1.1,0.0,0.0,0.0,1.1,0.0,0.0,1.099999,7.078162e-06,1.099995,3.635416e-06,1.099995,8.280304e-08,8.281415522180001e-08,0.013423688067495844
0.0,1.1,1.1,0.0,0.0,0.0,1.1,0.0,1.1,1.099999,7.078162e-06,1.099995,3.635416e-06,1.099995,7.579607e-08,7.580627438619999e-08,0.013462948936513607
0.0,1.1,1.1,0.0,0.0,0.0,1.1,1.1,0.0,1.099999,7.078162e-06,1.099995,3.635067e-06,3.635961e-06,8.403098e-08,8.404639884160001e-08,0.01834899652486477
0.0,1.1,1.1,0.0,0.0,0.0,1.1,1.1,1.1,1.099999,7.078162e-06,1.099995,3.635416e-06,1.099995,7.964245e-08,7.966669009360001e-08,0.030436147557000675
0.0,1.1,1.1,0.0,0.0,1.1,0.0,0.0,0.0,1.099999,7.078162e-06,3.635961e-06,1.099995,1.099995,7.879199e-08,7.880724929860001e-08,0.019366560737982905
0.0,1.1,1.1,0.0,0.0,1.1,0.0,0.0,1.1,1.099999,7.078162e-06,3.635961e-06,1.099995,1.099995,7.178503e-08,7.179936846299999e-08,0.019974168708990086
0.0,1.1,1.1,0.0,0.0,1.1,0.0,1.1,0.0,1.099999,7.078162e-06,3.635961e-06,1.099995,3.635961e-06,8.241132e-08,8.243563749280001e-08,0.029507466692693708
0.0,1.1,1.1,0.0,0.0,1.1,0.0,1.1,1.1,1.099999,7.078162e-06,3.635961e-06,1.099995,1.099995,7.623554e-08,7.62646145084e-08,0.03813773523478844
0.0,1.1,1.1,0.0,0.0,1.1,1.1,0.0,0.0,1.099999,7.078162e-06,3.635067e-06,3.635416e-06,1.099995,8.310702e-08,8.312500441060001e-08,0.021640061934620387
0.0,1.1,1.1,0.0,0.0,1.1,1.1,0.0,1.1,1.099999,7.078162e-06,3.635067e-06,3.635416e-06,1.099995,7.610005e-08,7.611712357500002e-08,0.022435694851743355
0.0,1.1,1.1,0.0,0.0,1.1,1.1,1.1,0.0,1.099999,7.078162e-06,3.635067e-06,3.635067e-06,3.635961e-06,8.194324e-08,8.196110345600001e-08,0.0217997921488115
0.0,1.1,1.1,0.0,0.0,1.1,1.1,1.1,1.1,1.099999,7.078162e-06,3.635067e-06,3.635416e-06,1.099995,7.994642e-08,7.99775392824e-08,0.038925173134716176
0.0,1.1,1.1,0.0,1.1,0.0,0.0,0.0,0.0,1.099999,7.078162e-06,1.099995,1.099995,1.099995,7.622265e-08,7.623250335220001e-08,0.012927065904967528
0.0,1.1,1.1,0.0,1.1,0.0,0.0,0.0,1.1,1.099999,7.078162e-06,1.099995,1.099995,1.099995,6.92157e-08,6.922462251659999e-08,0.012890885449380204
0.0,1.1,1.1,0.0,1.1,0.0,0.0,1.1,0.0,1.099999,7.078162e-06,1.099995,1.099995,3.635961e-06,7.984199e-08,7.986089154639998e-08,0.023673691499903126
0.0,1.1,1.1,0.0,1.1,0.0,0.0,1.1,1.1,1.099999,7.078162e-06,1.099995,1.099995,1.099995,7.366621e-08,7.3689868562e-08,0.03211589411210206
0.0,1.1,1.1,0.0,1.1,0.0,1.1,0.0,0.0,1.099999,7.078162e-06,1.099995,3.635416e-06,1.099995,8.719397e-08,8.72085132526e-08,0.01667919536178405
0.0,1.1,1.1,0.0,1.1,0.0,1.1,0.0,1.1,1.099999,7.078162e-06,1.099995,3.635416e-06,1.099995,8.0187e-08,8.020063241699999e-08,0.017000781922242896
0.0,1.1,1.1,0.0,1.1,0.0,1.1,1.1,0.0,1.099999,7.078162e-06,1.099995,3.635067e-06,3.635961e-06,8.84219e-08,8.84407568724e-08,0.0213260203637311
0.0,1.1,1.1,0.0,1.1,0.0,1.1,1.1,1.1,1.099999,7.078162e-06,1.099995,3.635416e-06,1.099995,8.403337e-08,8.40610481244e-08,0.032937063454671185
0.0,1.1,1.1,0.0,1.1,1.1,0.0,0.0,0.0,1.099999,1.099989,3.635961e-06,1.099995,1.099995,8.254729e-08,8.256371503719999e-08,0.019897730379750914
0.0,1.1,1.1,0.0,1.1,1.1,0.0,0.0,1.1,1.099999,1.099989,3.635961e-06,1.099995,1.099995,7.554033e-08,7.555583420159998e-08,0.020524402792488218
0.0,1.1,1.1,0.0,1.1,1.1,0.0,1.1,0.0,1.099999,1.099989,3.635961e-06,1.099995,3.635961e-06,8.616663e-08,8.619210323139999e-08,0.02956275695125634
0.0,1.1,1.1,0.0,1.1,1.1,0.0,1.1,1.1,1.099999,1.099989,3.635961e-06,1.099995,1.099995,7.999084e-08,8.002108024699998e-08,0.037804637380963756
0.0,1.1,1.1,0.0,1.1,1.1,1.1,0.0,0.0,1.099999,1.099999,3.635067e-06,3.635416e-06,1.099995,8.354702e-08,8.35639311438e-08,0.0202414685766212
0.0,1.1,1.1,0.0,1.1,1.1,1.1,0.0,1.1,1.099999,1.099999,3.635067e-06,3.635416e-06,1.099995,7.654005e-08,7.655605030819998e-08,0.020904491439410467
0.0,1.1,1.1,0.0,1.1,1.1,1.1,1.1,0.0,1.099999,1.099999,3.635067e-06,3.635067e-06,3.635961e-06,7.846318e-08,7.847766084580002e-08,0.018455593821231128
0.0,1.1,1.1,0.0,1.1,1.1,1.1,1.1,1.1,1.099999,1.099999,3.635067e-06,3.635416e-06,1.099995,7.646636e-08,7.649409667220001e-08,0.03627303849694665
0.0,1.1,1.1,1.1,0.0,0.0,0.0,0.0,0.0,1.099999,7.078162e-06,1.099995,1.099995,1.099995,7.564358e-08,7.565084979180002e-08,0.009610586648627984
0.0,1.1,1.1,1.1,0.0,0.0,0.0,0.0,1.1,1.099999,7.078162e-06,1.099995,1.099995,1.099995,6.863661e-08,6.864296895619997e-08,0.009264671142671611
0.0,1.1,1.1,1.1,0.0,0.0,0.0,1.1,0.0,1.099999,7.078162e-06,1.099995,1.099995,3.635067e-06,7.566288e-08,7.567343273560003e-08,0.01394704457461089
0.0,1.1,1.1,1.1,0.0,0.0,0.0,1.1,1.1,1.099999,7.078162e-06,1.099995,1.099995,3.635416e-06,7.072757e-08,7.07451323814e-08,0.02483102614723444
0.0,1.1,1.1,1.1,0.0,0.0,1.1,0.0,0.0,1.099999,7.078162e-06,1.099995,3.635416e-06,1.099995,8.661486e-08,8.662685969220003e-08,0.01385408023523084
0.0,1.1,1.1,1.1,0.0,0.0,1.1,0.0,1.1,1.099999,7.078162e-06,1.099995,3.635416e-06,1.099995,7.960789e-08,7.961897885660002e-08,0.013929343686929977
0.0,1.1,1.1,1.1,0.0,0.0,1.1,1.1,0.0,1.099999,7.078162e-06,1.099995,3.635067e-06,3.635067e-06,8.032276e-08,8.033092871820003e-08,0.010169867419927453
0.0,1.1,1.1,1.1,0.0,0.0,1.1,1.1,1.1,1.099999,7.078162e-06,1.099995,3.635067e-06,3.635416e-06,7.777904e-08,7.779877293840002e-08,0.025370509072914313
0.0,1.1,1.1,1.1,0.0,1.1,0.0,0.0,0.0,1.099999,7.078162e-06,3.635961e-06,1.099995,1.099995,8.260382e-08,8.261995376900003e-08,0.01953150471737828
0.0,1.1,1.1,1.1,0.0,1.1,0.0,0.0,1.1,1.099999,7.078162e-06,3.635961e-06,1.099995,1.099995,7.559684e-08,7.561207293340003e-08,0.02015022506235018
0.0,1.1,1.1,1.1,0.0,1.1,0.0,1.1,0.0,1.099999,7.078162e-06,3.635961e-06,1.099995,3.635067e-06,8.262297e-08,8.264253671280003e-08,0.023681928645306556
0.0,1.1,1.1,1.1,0.0,1.1,0.0,1.1,1.1,1.099999,7.078162e-06,3.635961e-06,1.099995,3.635416e-06,7.768766e-08,7.771423635860003e-08,0.034209240695406075
0.0,1.1,1.1,1.1,0.0,1.1,1.1,0.0,0.0,1.099999,7.078162e-06,3.635067e-06,3.635416e-06,1.099995,8.691885e-08,8.693770888100001e-08,0.02169711288173984
0.0,1.1,1.1,1.1,0.0,1.1,1.1,0.0,1.1,1.099999,7.078162e-06,3.635067e-06,3.635416e-06,1.099995,7.991188e-08,7.992982804540003e-08,0.022459796215569112
0.0,1.1,1.1,1.1,0.0,1.1,1.1,1.1,0.0,1.099999,7.078162e-06,3.635067e-06,3.635067e-06,3.635067e-06,7.431486e-08,7.432326398920001e-08,0.011308625488923469
0.0,1.1,1.1,1.1,0.0,1.1,1.1,1.1,1.1,1.099999,7.078162e-06,3.635067e-06,3.635067e-06,3.635416e-06,7.416288e-08,7.418725278380002e-08,0.03286385830757772
0.0,1.1,1.1,1.1,1.1,0.0,0.0,0.0,0.0,1.099999,7.078162e-06,1.099995,1.099995,1.099995,8.00345e-08,8.004520782260001e-08,0.013379008552577159
0.0,1.1,1.1,1.1,1.1,0.0,0.0,0.0,1.1,1.099999,7.078162e-06,1.099995,1.099995,1.099995,7.302753e-08,7.303732698700002e-08,0.013415470850539702
0.0,1.1,1.1,1.1,1.1,0.0,0.0,1.1,0.0,1.099999,7.078162e-06,1.099995,1.099995,3.635067e-06,8.005382e-08,8.006779076640002e-08,0.017451717357168103
0.0,1.1,1.1,1.1,1.1,0.0,0.0,1.1,1.1,1.099999,7.078162e-06,1.099995,1.099995,3.635416e-06,7.511849e-08,7.513949041220002e-08,0.02795638224359695
0.0,1.1,1.1,1.1,1.1,0.0,1.1,0.0,0.0,1.099999,7.078162e-06,1.099995,3.635416e-06,1.099995,9.100579e-08,9.1021217723e-08,0.01695246313450078
0.0,1.1,1.1,1.1,1.1,0.0,1.1,0.0,1.1,1.099999,7.078162e-06,1.099995,3.635416e-06,1.099995,8.399882e-08,8.401333688740001e-08,0.017282251584015976
0.0,1.1,1.1,1.1,1.1,0.0,1.1,1.1,0.0,1.099999,7.078162e-06,1.099995,3.635067e-06,3.635067e-06,8.471367e-08,8.472528674900002e-08,0.013712956834504355
0.0,1.1,1.1,1.1,1.1,0.0,1.1,1.1,1.1,1.099999,7.078162e-06,1.099995,3.635067e-06,3.635416e-06,8.216996e-08,8.219313096920001e-08,0.028198832274001096
0.0,1.1,1.1,1.1,1.1,1.1,0.0,0.0,0.0,1.099999,1.099989,3.635961e-06,1.099995,1.099995,8.635913e-08,8.637641950760002e-08,0.020020474499948065
0.0,1.1,1.1,1.1,1.1,1.1,0.0,0.0,1.1,1.099999,1.099989,3.635961e-06,1.099995,1.099995,7.935216e-08,7.9368538672e-08,0.020640486660973137
0.0,1.1,1.1,1.1,1.1,1.1,0.0,1.1,0.0,1.099999,1.099989,3.635961e-06,1.099995,3.635067e-06,8.637829e-08,8.639900245140002e-08,0.023978769896944675
0.0,1.1,1.1,1.1,1.1,1.1,0.0,1.1,1.1,1.099999,1.099989,3.635961e-06,1.099995,3.635416e-06,8.144297e-08,8.14707020972e-08,0.034050940431086696
0.0,1.1,1.1,1.1,1.1,1.1,1.1,0.0,0.0,1.099999,1.099999,3.635067e-06,3.635416e-06,1.099995,8.735885e-08,8.737663561420003e-08,0.020359258621234038
0.0,1.1,1.1,1.1,1.1,1.1,1.1,0.0,1.1,1.099999,1.099999,3.635067e-06,3.635416e-06,1.099995,8.035187e-08,8.036875477860001e-08,0.021013547786769345
0.0,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.0,1.099999,1.099999,3.635067e-06,3.635067e-06,3.635067e-06,7.083478e-08,7.0839821379e-08,0.007117095584971328
0.0,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.099999,1.099999,3.635067e-06,3.635067e-06,3.635416e-06,7.068281e-08,7.07038101736e-08,0.029710439638730674
1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.099989,7.078162e-06,1.099995,1.099995,1.099995,6.677987e-08,6.678271822079994e-08,0.004265088865757902
1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.099989,7.078162e-06,1.099995,1.099995,1.099995,5.977291e-08,5.977483738519995e-08,0.0032245129105271933
1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,1.099989,7.078162e-06,1.099995,1.099995,3.635961e-06,7.039918e-08,7.041110641499995e-08,0.01694112772329312
1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,1.099989,7.078162e-06,1.099995,1.099995,1.099995,6.422342e-08,6.424008343059995e-08,0.02594603432822464
1.1,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,1.099989,7.078162e-06,1.099995,1.099995,1.099995,8.103487e-08,8.10432051724e-08,0.010285908276273317
1.1,0.0,0.0,0.0,0.0,0.0,1.1,0.0,1.1,1.099989,7.078162e-06,1.099995,1.099995,1.099995,7.402791e-08,7.403532433679998e-08,0.010015596549978315
1.1,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.0,1.099989,7.078162e-06,1.099995,3.635961e-06,3.635961e-06,8.350305e-08,8.35181714224e-08,0.018108826444061036
1.1,0.0,0.0,0.0,0.0,0.0,1.1,1.1,1.1,1.099989,7.078162e-06,1.099995,1.099995,1.099995,7.787427e-08,7.789574004419997e-08,0.027570138634974165
1.1,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,1.099989,7.078162e-06,1.099995,1.099995,1.099995,7.428675e-08,7.430041380419997e-08,0.0183933261314719
1.1,0.0,0.0,0.0,0.0,1.1,0.0,0.0,1.1,1.099989,7.078162e-06,1.099995,1.099995,1.099995,6.727977e-08,6.729253296859995e-08,0.018969994397941718
1.1,0.0,0.0,0.0,0.0,1.1,0.0,1.1,0.0,1.099989,7.078162e-06,1.099995,1.099995,3.635961e-06,7.790607e-08,7.79288019984e-08,0.029178725611497657
1.1,0.0,0.0,0.0,0.0,1.1,0.0,1.1,1.1,1.099989,7.078162e-06,1.099995,1.099995,1.099995,7.17303e-08,7.175777901399998e-08,0.038308795585659416
1.1,0.0,0.0,0.0,0.0,1.1,1.1,0.0,0.0,1.099989,7.078162e-06,1.099995,1.099995,1.099995,8.672934e-08,8.674640974180001e-08,0.019681623081663
1.1,0.0,0.0,0.0,0.0,1.1,1.1,0.0,1.1,1.099989,7.078162e-06,1.099995,1.099995,1.099995,7.972237e-08,7.97385289062e-08,0.020268973689577363
1.1,0.0,0.0,0.0,0.0,1.1,1.1,1.1,0.0,1.099989,7.078162e-06,3.635416e-06,3.635961e-06,3.635961e-06,8.712223e-08,8.714655961660002e-08,0.027925842348180577
1.1,0.0,0.0,0.0,0.0,1.1,1.1,1.1,1.1,1.099989,7.078162e-06,1.099995,1.099995,1.099995,8.356873e-08,8.35989446136e-08,0.036155405975417554
1.1,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,1.099989,1.099989,1.099995,1.099995,1.099995,7.081983e-08,7.082745020439995e-08,0.010759986856717306
1.1,0.0,0.0,0.0,1.1,0.0,0.0,0.0,1.1,1.099989,1.099989,1.099995,1.099995,1.099995,6.381286e-08,6.381956936879997e-08,0.01051413273119171
1.1,0.0,0.0,0.0,1.1,0.0,0.0,1.1,0.0,1.099989,1.099989,1.099995,1.099995,3.635961e-06,7.443916e-08,7.445583839859995e-08,0.022405409464529943
1.1,0.0,0.0,0.0,1.1,0.0,0.0,1.1,1.1,1.099989,1.099989,1.099995,1.099995,1.099995,6.826338e-08,6.828481541419997e-08,0.03140104430804895
1.1,0.0,0.0,0.0,1.1,0.0,1.1,0.0,0.0,1.099989,1.099989,1.099995,1.099995,1.099995,8.507483e-08,8.508793715599997e-08,0.015406620265911263
1.1,0.0,0.0,0.0,1.1,0.0,1.1,0.0,1.1,1.099989,1.099989,1.099995,1.099995,1.099995,7.806787e-08,7.808005632039998e-08,0.015609905073597824
1.1,0.0,0.0,0.0,1.1,0.0,1.1,1.1,0.0,1.099989,1.099989,1.099995,3.635961e-06,3.635961e-06,8.754302e-08,8.756290340599997e-08,0.022712725697574942
1.1,0.0,0.0,0.0,1.1,0.0,1.1,1.1,1.1,1.099989,1.099989,1.099995,1.099995,1.099995,8.191423e-08,8.194047202779997e-08,0.03203598178237505
1.1,0.0,0.0,0.0,1.1,1.1,0.0,0.0,0.0,1.099989,1.099989,1.099995,1.099995,1.099995,7.925069e-08,7.926654021879996e-08,0.020000101954892748
1.1,0.0,0.0,0.0,1.1,1.1,0.0,0.0,1.1,1.099989,1.099989,1.099995,1.099995,1.099995,7.224372e-08,7.225865938319997e-08,0.02067914442940645
1.1,0.0,0.0,0.0,1.1,1.1,0.0,1.1,0.0,1.099989,1.099989,1.099995,1.099995,3.635961e-06,8.287001e-08,8.289492841299997e-08,0.030069277172734558
1.1,0.0,0.0,0.0,1.1,1.1,0.0,1.1,1.1,1.099989,1.099989,1.099995,1.099995,1.099995,7.669424e-08,7.672390542859997e-08,0.03868012591294767
1.1,0.0,0.0,0.0,1.1,1.1,1.1,0.0,0.0,1.099989,1.099989,1.099995,1.099995,1.099995,9.169328e-08,9.171253615639998e-08,0.021000619020265756
1.1,0.0,0.0,0.0,1.1,1.1,1.1,0.0,1.1,1.099989,1.099989,1.099995,1.099995,1.099995,8.46863e-08,8.470465532079997e-08,0.021674486664284117
1.1,0.0,0.0,0.0,1.1,1.1,1.1,1.1,0.0,1.099989,1.099999,3.635416e-06,3.635961e-06,3.635961e-06,8.724251e-08,8.726892225680001e-08,0.030274526489448634
1.1,0.0,0.0,0.0,1.1,1.1,1.1,1.1,1.1,1.099989,1.099999,1.099995,1.099995,1.099995,8.368905e-08,8.37213072538e-08,0.03854417489504884
1.1,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,1.099999,7.078162e-06,1.099995,1.099995,1.099995,6.966794e-08,6.967402826019995e-08,0.008738969746974488
1.1,0.0,0.0,1.1,0.0,0.0,0.0,0.0,1.1,1.099999,7.078162e-06,1.099995,1.099995,1.099995,6.266095e-08,6.266614742459995e-08,0.008294519313788704
1.1,0.0,0.0,1.1,0.0,0.0,0.0,1.1,0.0,1.099999,7.078162e-06,1.099995,1.099995,3.635067e-06,6.968723e-08,6.969661120399997e-08,0.013461869556263752
1.1,0.0,0.0,1.1,0.0,0.0,0.0,1.1,1.1,1.099999,7.078162e-06,1.099995,1.099995,3.635416e-06,6.475191e-08,6.476831084979997e-08,0.025328750611319006
